wat 22581 permeated along +z direction at frame 694 in 104 frames
wat 22661 permeated along +z direction at frame 766 in 36 frames
wat 22595 permeated along +z direction at frame 1094 in 18 frames
wat 22658 permeated along +z direction at frame 1230 in 15 frames
wat 22487 permeated along +z direction at frame 1493 in 8 frames
wat 22519 permeated along +z direction at frame 1686 in 12 frames
wat 22552 permeated along +z direction at frame 1759 in 17 frames
wat 22460 permeated along +z direction at frame 1927 in 34 frames
wat 22506 permeated along +z direction at frame 2957 in 31 frames
wat 22662 permeated along +z direction at frame 2997 in 10 frames
wat 22657 permeated along +z direction at frame 3679 in 47 frames
wat 22494 permeated along +z direction at frame 4766 in 17 frames
wat 22589 permeated along +z direction at frame 5015 in 25 frames
wat 22622 permeated along +z direction at frame 5448 in 43 frames
wat 22480 permeated along +z direction at frame 5640 in 31 frames
wat 22511 permeated along +z direction at frame 5825 in 16 frames
wat 22449 permeated along +z direction at frame 5886 in 16 frames
wat 22549 permeated along +z direction at frame 5963 in 27 frames
wat 22524 permeated along +z direction at frame 6062 in 6 frames
wat 22644 permeated along +z direction at frame 6207 in 48 frames
wat 22630 permeated along +z direction at frame 6264 in 56 frames
wat 22541 permeated along +z direction at frame 6524 in 39 frames
wat 22558 permeated along +z direction at frame 6947 in 32 frames
wat 22501 permeated along +z direction at frame 7084 in 69 frames
wat 22540 permeated along +z direction at frame 7498 in 28 frames
wat 22471 permeated along +z direction at frame 7557 in 13 frames
wat 22628 permeated along +z direction at frame 7713 in 31 frames
wat 22546 permeated along +z direction at frame 7745 in 37 frames
wat 22683 permeated along +z direction at frame 8169 in 7 frames
wat 22506 permeated along +z direction at frame 8255 in 46 frames
wat 22620 permeated along +z direction at frame 8478 in 26 frames
wat 22668 permeated along +z direction at frame 8594 in 34 frames
wat 22650 permeated along +z direction at frame 8605 in 12 frames
wat 22559 permeated along +z direction at frame 9619 in 93 frames
wat 22468 permeated along +z direction at frame 9642 in 8 frames
