wat 22959 permeated along -z direction at frame 19 in 6 frames
wat 22753 permeated along -z direction at frame 38 in 7 frames
wat 22760 permeated along -z direction at frame 98 in 5 frames
wat 22923 permeated along -z direction at frame 129 in 8 frames
wat 22792 permeated along -z direction at frame 209 in 7 frames
wat 22769 permeated along -z direction at frame 233 in 8 frames
wat 22737 permeated along -z direction at frame 266 in 4 frames
wat 22844 permeated along -z direction at frame 273 in 3 frames
wat 22957 permeated along -z direction at frame 288 in 2 frames
wat 22863 permeated along -z direction at frame 309 in 7 frames
wat 22713 permeated along -z direction at frame 359 in 10 frames
wat 22958 permeated along -z direction at frame 421 in 5 frames
wat 22810 permeated along -z direction at frame 426 in 5 frames
wat 22771 permeated along -z direction at frame 484 in 9 frames
wat 22941 permeated along -z direction at frame 522 in 5 frames
wat 22833 permeated along -z direction at frame 524 in 3 frames
wat 22710 permeated along -z direction at frame 530 in 7 frames
wat 22892 permeated along -z direction at frame 538 in 7 frames
wat 22761 permeated along -z direction at frame 561 in 6 frames
wat 22821 permeated along -z direction at frame 579 in 7 frames
wat 22881 permeated along -z direction at frame 616 in 4 frames
wat 22811 permeated along -z direction at frame 638 in 4 frames
wat 22897 permeated along -z direction at frame 661 in 4 frames
wat 22954 permeated along -z direction at frame 672 in 6 frames
wat 22895 permeated along -z direction at frame 736 in 4 frames
wat 22710 permeated along -z direction at frame 768 in 7 frames
wat 22901 permeated along -z direction at frame 789 in 5 frames
wat 22805 permeated along -z direction at frame 813 in 7 frames
wat 22832 permeated along -z direction at frame 831 in 6 frames
wat 22925 permeated along -z direction at frame 841 in 5 frames
wat 22912 permeated along -z direction at frame 852 in 6 frames
wat 22798 permeated along -z direction at frame 872 in 4 frames
wat 22794 permeated along -z direction at frame 880 in 10 frames
wat 22742 permeated along -z direction at frame 897 in 5 frames
wat 22750 permeated along -z direction at frame 968 in 2 frames
wat 22955 permeated along -z direction at frame 992 in 5 frames
wat 22747 permeated along -z direction at frame 1001 in 4 frames
wat 22771 permeated along -z direction at frame 1015 in 3 frames
wat 22794 permeated along -z direction at frame 1025 in 5 frames
wat 22740 permeated along -z direction at frame 1070 in 6 frames
wat 22853 permeated along -z direction at frame 1134 in 8 frames
wat 22739 permeated along -z direction at frame 1195 in 4 frames
wat 22856 permeated along -z direction at frame 1238 in 3 frames
wat 22915 permeated along -z direction at frame 1277 in 6 frames
wat 22937 permeated along -z direction at frame 1290 in 4 frames
